Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.57NaF-0.16KF-0.27UF4,"1200.000000,1201.010101,1202.020202,1203.030303,1204.040404,1205.050505,1206.060606,1207.070707,1208.080808,1209.090909,1210.101010,1211.111111,1212.121212,1213.131313,1214.141414,1215.151515,1216.161616,1217.171717,1218.181818,1219.191919,1220.202020,1221.212121,1222.222222,1223.232323,1224.242424,1225.252525,1226.262626,1227.272727,1228.282828,1229.292929,1230.303030,1231.313131,1232.323232,1233.333333,1234.343434,1235.353535,1236.363636,1237.373737,1238.383838,1239.393939,1240.404040,1241.414141,1242.424242,1243.434343,1244.444444,1245.454545,1246.464646,1247.474747,1248.484848,1249.494949,1250.505051,1251.515152,1252.525253,1253.535354,1254.545455,1255.555556,1256.565657,1257.575758,1258.585859,1259.595960,1260.606061,1261.616162,1262.626263,1263.636364,1264.646465,1265.656566,1266.666667,1267.676768,1268.686869,1269.696970,1270.707071,1271.717172,1272.727273,1273.737374,1274.747475,1275.757576,1276.767677,1277.777778,1278.787879,1279.797980,1280.808081,1281.818182,1282.828283,1283.838384,1284.848485,1285.858586,1286.868687,1287.878788,1288.888889,1289.898990,1290.909091,1291.919192,1292.929293,1293.939394,1294.949495,1295.959596,1296.969697,1297.979798,1298.989899,1300.000000","0.367699,0.367515,0.367331,0.367148,0.366964,0.366780,0.366595,0.366411,0.366227,0.366043,0.365858,0.365674,0.365490,0.365305,0.365120,0.364936,0.364751,0.364566,0.364382,0.364197,0.364012,0.363827,0.363642,0.363457,0.363271,0.363086,0.362901,0.362715,0.362530,0.362344,0.362159,0.361973,0.361788,0.361602,0.361416,0.361230,0.361044,0.360858,0.360672,0.360486,0.360300,0.360114,0.359927,0.359741,0.359555,0.359368,0.359182,0.358995,0.358809,0.358622,0.358435,0.358248,0.358061,0.357874,0.357687,0.357500,0.357313,0.357126,0.356939,0.356751,0.356564,0.356377,0.356189,0.356002,0.355814,0.355626,0.355439,0.355251,0.355063,0.354875,0.354687,0.354499,0.354311,0.354123,0.353935,0.353746,0.353558,0.353370,0.353181,0.352993,0.352804,0.352616,0.352427,0.352238,0.352050,0.351861,0.351672,0.351483,0.351294,0.351105,0.350916,0.350726,0.350537,0.350348,0.350158,0.349969,0.349779,0.349590,0.349400,0.349211"
0.63NaCl-0.37UCl3,"784.150000,789.360606,794.571212,799.781818,804.992424,810.203030,815.413636,820.624242,825.834848,831.045455,836.256061,841.466667,846.677273,851.887879,857.098485,862.309091,867.519697,872.730303,877.940909,883.151515,888.362121,893.572727,898.783333,903.993939,909.204545,914.415152,919.625758,924.836364,930.046970,935.257576,940.468182,945.678788,950.889394,956.100000,961.310606,966.521212,971.731818,976.942424,982.153030,987.363636,992.574242,997.784848,1002.995455,1008.206061,1013.416667,1018.627273,1023.837879,1029.048485,1034.259091,1039.469697,1044.680303,1049.890909,1055.101515,1060.312121,1065.522727,1070.733333,1075.943939,1081.154545,1086.365152,1091.575758,1096.786364,1101.996970,1107.207576,1112.418182,1117.628788,1122.839394,1128.050000,1133.260606,1138.471212,1143.681818,1148.892424,1154.103030,1159.313636,1164.524242,1169.734848,1174.945455,1180.156061,1185.366667,1190.577273,1195.787879,1200.998485,1206.209091,1211.419697,1216.630303,1221.840909,1227.051515,1232.262121,1237.472727,1242.683333,1247.893939,1253.104545,1258.315152,1263.525758,1268.736364,1273.946970,1279.157576,1284.368182,1289.578788,1294.789394,1300.000000","0.308611,0.307761,0.306911,0.306060,0.305210,0.304359,0.303508,0.302656,0.301805,0.300953,0.300101,0.299249,0.298397,0.297544,0.296691,0.295839,0.294985,0.294132,0.293279,0.292425,0.291571,0.290717,0.289863,0.289009,0.288154,0.287300,0.286445,0.285590,0.284735,0.283879,0.283024,0.282168,0.281312,0.280456,0.279600,0.278744,0.277888,0.277031,0.276174,0.275318,0.274461,0.273603,0.272746,0.271889,0.271032,0.270174,0.269316,0.268458,0.267601,0.266743,0.265884,0.265026,0.264168,0.263309,0.262451,0.261592,0.260734,0.259875,0.259016,0.258157,0.257298,0.256439,0.255580,0.254721,0.253861,0.253002,0.252143,0.251283,0.250424,0.249564,0.248705,0.247845,0.246985,0.246126,0.245266,0.244406,0.243547,0.242687,0.241827,0.240968,0.240108,0.239248,0.238388,0.237529,0.236669,0.235809,0.234950,0.234090,0.233230,0.232371,0.231511,0.230652,0.229793,0.228933,0.228074,0.227215,0.226356,0.225497,0.224638,0.223779"
1.0LiF,"1121.200000,1124.016162,1126.832323,1129.648485,1132.464646,1135.280808,1138.096970,1140.913131,1143.729293,1146.545455,1149.361616,1152.177778,1154.993939,1157.810101,1160.626263,1163.442424,1166.258586,1169.074747,1171.890909,1174.707071,1177.523232,1180.339394,1183.155556,1185.971717,1188.787879,1191.604040,1194.420202,1197.236364,1200.052525,1202.868687,1205.684848,1208.501010,1211.317172,1214.133333,1216.949495,1219.765657,1222.581818,1225.397980,1228.214141,1231.030303,1233.846465,1236.662626,1239.478788,1242.294949,1245.111111,1247.927273,1250.743434,1253.559596,1256.375758,1259.191919,1262.008081,1264.824242,1267.640404,1270.456566,1273.272727,1276.088889,1278.905051,1281.721212,1284.537374,1287.353535,1290.169697,1292.985859,1295.802020,1298.618182,1301.434343,1304.250505,1307.066667,1309.882828,1312.698990,1315.515152,1318.331313,1321.147475,1323.963636,1326.779798,1329.595960,1332.412121,1335.228283,1338.044444,1340.860606,1343.676768,1346.492929,1349.309091,1352.125253,1354.941414,1357.757576,1360.573737,1363.389899,1366.206061,1369.022222,1371.838384,1374.654545,1377.470707,1380.286869,1383.103030,1385.919192,1388.735354,1391.551515,1394.367677,1397.183838,1400.000000","1.318002,1.315303,1.312607,1.309913,1.307221,1.304532,1.301846,1.299162,1.296481,1.293803,1.291127,1.288453,1.285783,1.283115,1.280449,1.277786,1.275126,1.272468,1.269813,1.267160,1.264510,1.261862,1.259218,1.256575,1.253936,1.251298,1.248664,1.246032,1.243403,1.240776,1.238152,1.235530,1.232911,1.230295,1.227681,1.225070,1.222461,1.219855,1.217251,1.214650,1.212052,1.209456,1.206863,1.204273,1.201685,1.199099,1.196517,1.193936,1.191359,1.188784,1.186211,1.183641,1.181074,1.178510,1.175947,1.173388,1.170831,1.168277,1.165725,1.163176,1.160629,1.158085,1.155544,1.153005,1.150469,1.147935,1.145404,1.142876,1.140350,1.137826,1.135306,1.132788,1.130272,1.127759,1.125249,1.122741,1.120236,1.117733,1.115233,1.112736,1.110241,1.107749,1.105259,1.102772,1.100287,1.097805,1.095326,1.092849,1.090375,1.087904,1.085435,1.082968,1.080505,1.078043,1.075585,1.073129,1.070675,1.068224,1.065776,1.063330"
1.0NaF,"1268.000000,1268.323232,1268.646465,1268.969697,1269.292929,1269.616162,1269.939394,1270.262626,1270.585859,1270.909091,1271.232323,1271.555556,1271.878788,1272.202020,1272.525253,1272.848485,1273.171717,1273.494949,1273.818182,1274.141414,1274.464646,1274.787879,1275.111111,1275.434343,1275.757576,1276.080808,1276.404040,1276.727273,1277.050505,1277.373737,1277.696970,1278.020202,1278.343434,1278.666667,1278.989899,1279.313131,1279.636364,1279.959596,1280.282828,1280.606061,1280.929293,1281.252525,1281.575758,1281.898990,1282.222222,1282.545455,1282.868687,1283.191919,1283.515152,1283.838384,1284.161616,1284.484848,1284.808081,1285.131313,1285.454545,1285.777778,1286.101010,1286.424242,1286.747475,1287.070707,1287.393939,1287.717172,1288.040404,1288.363636,1288.686869,1289.010101,1289.333333,1289.656566,1289.979798,1290.303030,1290.626263,1290.949495,1291.272727,1291.595960,1291.919192,1292.242424,1292.565657,1292.888889,1293.212121,1293.535354,1293.858586,1294.181818,1294.505051,1294.828283,1295.151515,1295.474747,1295.797980,1296.121212,1296.444444,1296.767677,1297.090909,1297.414141,1297.737374,1298.060606,1298.383838,1298.707071,1299.030303,1299.353535,1299.676768,1300.000000","0.880524,0.880300,0.880075,0.879851,0.879627,0.879403,0.879179,0.878954,0.878730,0.878506,0.878282,0.878058,0.877834,0.877610,0.877386,0.877162,0.876938,0.876714,0.876490,0.876267,0.876043,0.875819,0.875595,0.875372,0.875148,0.874924,0.874701,0.874477,0.874253,0.874030,0.873806,0.873583,0.873359,0.873136,0.872913,0.872689,0.872466,0.872243,0.872019,0.871796,0.871573,0.871349,0.871126,0.870903,0.870680,0.870457,0.870234,0.870011,0.869788,0.869565,0.869342,0.869119,0.868896,0.868673,0.868450,0.868227,0.868005,0.867782,0.867559,0.867336,0.867114,0.866891,0.866668,0.866446,0.866223,0.866001,0.865778,0.865556,0.865333,0.865111,0.864888,0.864666,0.864444,0.864221,0.863999,0.863777,0.863554,0.863332,0.863110,0.862888,0.862666,0.862444,0.862222,0.862000,0.861777,0.861555,0.861334,0.861112,0.860890,0.860668,0.860446,0.860224,0.860002,0.859781,0.859559,0.859337,0.859115,0.858894,0.858672,0.858450"
1.0KF,"1131.200000,1132.905051,1134.610101,1136.315152,1138.020202,1139.725253,1141.430303,1143.135354,1144.840404,1146.545455,1148.250505,1149.955556,1151.660606,1153.365657,1155.070707,1156.775758,1158.480808,1160.185859,1161.890909,1163.595960,1165.301010,1167.006061,1168.711111,1170.416162,1172.121212,1173.826263,1175.531313,1177.236364,1178.941414,1180.646465,1182.351515,1184.056566,1185.761616,1187.466667,1189.171717,1190.876768,1192.581818,1194.286869,1195.991919,1197.696970,1199.402020,1201.107071,1202.812121,1204.517172,1206.222222,1207.927273,1209.632323,1211.337374,1213.042424,1214.747475,1216.452525,1218.157576,1219.862626,1221.567677,1223.272727,1224.977778,1226.682828,1228.387879,1230.092929,1231.797980,1233.503030,1235.208081,1236.913131,1238.618182,1240.323232,1242.028283,1243.733333,1245.438384,1247.143434,1248.848485,1250.553535,1252.258586,1253.963636,1255.668687,1257.373737,1259.078788,1260.783838,1262.488889,1264.193939,1265.898990,1267.604040,1269.309091,1271.014141,1272.719192,1274.424242,1276.129293,1277.834343,1279.539394,1281.244444,1282.949495,1284.654545,1286.359596,1288.064646,1289.769697,1291.474747,1293.179798,1294.884848,1296.589899,1298.294949,1300.000000","0.585964,0.585163,0.584362,0.583562,0.582763,0.581964,0.581165,0.580367,0.579570,0.578773,0.577976,0.577181,0.576385,0.575591,0.574796,0.574003,0.573210,0.572417,0.571625,0.570833,0.570042,0.569252,0.568462,0.567673,0.566884,0.566096,0.565308,0.564521,0.563734,0.562948,0.562162,0.561377,0.560592,0.559808,0.559025,0.558242,0.557460,0.556678,0.555896,0.555115,0.554335,0.553555,0.552776,0.551998,0.551219,0.550442,0.549665,0.548888,0.548112,0.547337,0.546562,0.545788,0.545014,0.544240,0.543468,0.542695,0.541924,0.541153,0.540382,0.539612,0.538842,0.538073,0.537305,0.536537,0.535769,0.535003,0.534236,0.533470,0.532705,0.531940,0.531176,0.530413,0.529649,0.528887,0.528125,0.527363,0.526602,0.525842,0.525082,0.524323,0.523564,0.522805,0.522048,0.521290,0.520534,0.519778,0.519022,0.518267,0.517512,0.516758,0.516005,0.515252,0.514500,0.513748,0.512996,0.512246,0.511495,0.510746,0.509996,0.509248"
1.0LiCl,"883.000000,887.717172,892.434343,897.151515,901.868687,906.585859,911.303030,916.020202,920.737374,925.454545,930.171717,934.888889,939.606061,944.323232,949.040404,953.757576,958.474747,963.191919,967.909091,972.626263,977.343434,982.060606,986.777778,991.494949,996.212121,1000.929293,1005.646465,1010.363636,1015.080808,1019.797980,1024.515152,1029.232323,1033.949495,1038.666667,1043.383838,1048.101010,1052.818182,1057.535354,1062.252525,1066.969697,1071.686869,1076.404040,1081.121212,1085.838384,1090.555556,1095.272727,1099.989899,1104.707071,1109.424242,1114.141414,1118.858586,1123.575758,1128.292929,1133.010101,1137.727273,1142.444444,1147.161616,1151.878788,1156.595960,1161.313131,1166.030303,1170.747475,1175.464646,1180.181818,1184.898990,1189.616162,1194.333333,1199.050505,1203.767677,1208.484848,1213.202020,1217.919192,1222.636364,1227.353535,1232.070707,1236.787879,1241.505051,1246.222222,1250.939394,1255.656566,1260.373737,1265.090909,1269.808081,1274.525253,1279.242424,1283.959596,1288.676768,1293.393939,1298.111111,1302.828283,1307.545455,1312.262626,1316.979798,1321.696970,1326.414141,1331.131313,1335.848485,1340.565657,1345.282828,1350.000000","0.681647,0.679409,0.677175,0.674945,0.672718,0.670495,0.668275,0.666059,0.663846,0.661637,0.659432,0.657230,0.655032,0.652837,0.650646,0.648459,0.646275,0.644094,0.641917,0.639744,0.637575,0.635408,0.633246,0.631087,0.628931,0.626780,0.624631,0.622487,0.620345,0.618208,0.616074,0.613943,0.611816,0.609693,0.607573,0.605457,0.603345,0.601236,0.599130,0.597028,0.594930,0.592835,0.590744,0.588656,0.586572,0.584492,0.582415,0.580342,0.578272,0.576206,0.574143,0.572084,0.570028,0.567977,0.565928,0.563883,0.561842,0.559804,0.557770,0.555740,0.553713,0.551690,0.549670,0.547653,0.545641,0.543632,0.541626,0.539624,0.537626,0.535631,0.533640,0.531652,0.529668,0.527687,0.525710,0.523737,0.521767,0.519801,0.517838,0.515879,0.513923,0.511971,0.510023,0.508078,0.506137,0.504199,0.502265,0.500334,0.498407,0.496484,0.494564,0.492648,0.490735,0.488826,0.486920,0.485018,0.483120,0.481225,0.479333,0.477445"
1.0NaCl,"1073.800000,1077.094949,1080.389899,1083.684848,1086.979798,1090.274747,1093.569697,1096.864646,1100.159596,1103.454545,1106.749495,1110.044444,1113.339394,1116.634343,1119.929293,1123.224242,1126.519192,1129.814141,1133.109091,1136.404040,1139.698990,1142.993939,1146.288889,1149.583838,1152.878788,1156.173737,1159.468687,1162.763636,1166.058586,1169.353535,1172.648485,1175.943434,1179.238384,1182.533333,1185.828283,1189.123232,1192.418182,1195.713131,1199.008081,1202.303030,1205.597980,1208.892929,1212.187879,1215.482828,1218.777778,1222.072727,1225.367677,1228.662626,1231.957576,1235.252525,1238.547475,1241.842424,1245.137374,1248.432323,1251.727273,1255.022222,1258.317172,1261.612121,1264.907071,1268.202020,1271.496970,1274.791919,1278.086869,1281.381818,1284.676768,1287.971717,1291.266667,1294.561616,1297.856566,1301.151515,1304.446465,1307.741414,1311.036364,1314.331313,1317.626263,1320.921212,1324.216162,1327.511111,1330.806061,1334.101010,1337.395960,1340.690909,1343.985859,1347.280808,1350.575758,1353.870707,1357.165657,1360.460606,1363.755556,1367.050505,1370.345455,1373.640404,1376.935354,1380.230303,1383.525253,1386.820202,1390.115152,1393.410101,1396.705051,1400.000000","0.495399,0.493988,0.492579,0.491172,0.489767,0.488365,0.486964,0.485564,0.484167,0.482772,0.481379,0.479988,0.478598,0.477211,0.475825,0.474442,0.473060,0.471680,0.470303,0.468927,0.467553,0.466181,0.464811,0.463443,0.462077,0.460712,0.459350,0.457990,0.456631,0.455275,0.453920,0.452568,0.451217,0.449869,0.448522,0.447177,0.445834,0.444493,0.443154,0.441817,0.440482,0.439148,0.437817,0.436488,0.435160,0.433835,0.432511,0.431190,0.429870,0.428552,0.427237,0.425923,0.424611,0.423301,0.421993,0.420687,0.419382,0.418080,0.416780,0.415481,0.414185,0.412891,0.411598,0.410307,0.409019,0.407732,0.406447,0.405164,0.403883,0.402604,0.401327,0.400052,0.398779,0.397508,0.396238,0.394971,0.393705,0.392442,0.391180,0.389921,0.388663,0.387407,0.386153,0.384901,0.383651,0.382403,0.381157,0.379913,0.378671,0.377431,0.376192,0.374956,0.373721,0.372489,0.371258,0.370030,0.368803,0.367578,0.366355,0.365134"
1.0KCl,"1042.700000,1046.309091,1049.918182,1053.527273,1057.136364,1060.745455,1064.354545,1067.963636,1071.572727,1075.181818,1078.790909,1082.400000,1086.009091,1089.618182,1093.227273,1096.836364,1100.445455,1104.054545,1107.663636,1111.272727,1114.881818,1118.490909,1122.100000,1125.709091,1129.318182,1132.927273,1136.536364,1140.145455,1143.754545,1147.363636,1150.972727,1154.581818,1158.190909,1161.800000,1165.409091,1169.018182,1172.627273,1176.236364,1179.845455,1183.454545,1187.063636,1190.672727,1194.281818,1197.890909,1201.500000,1205.109091,1208.718182,1212.327273,1215.936364,1219.545455,1223.154545,1226.763636,1230.372727,1233.981818,1237.590909,1241.200000,1244.809091,1248.418182,1252.027273,1255.636364,1259.245455,1262.854545,1266.463636,1270.072727,1273.681818,1277.290909,1280.900000,1284.509091,1288.118182,1291.727273,1295.336364,1298.945455,1302.554545,1306.163636,1309.772727,1313.381818,1316.990909,1320.600000,1324.209091,1327.818182,1331.427273,1335.036364,1338.645455,1342.254545,1345.863636,1349.472727,1353.081818,1356.690909,1360.300000,1363.909091,1367.518182,1371.127273,1374.736364,1378.345455,1381.954545,1385.563636,1389.172727,1392.781818,1396.390909,1400.000000","0.407265,0.405915,0.404567,0.403221,0.401877,0.400535,0.399196,0.397859,0.396524,0.395191,0.393860,0.392532,0.391205,0.389881,0.388559,0.387239,0.385922,0.384606,0.383293,0.381982,0.380673,0.379366,0.378061,0.376759,0.375459,0.374161,0.372865,0.371571,0.370280,0.368990,0.367703,0.366418,0.365135,0.363855,0.362576,0.361300,0.360026,0.358754,0.357484,0.356217,0.354951,0.353688,0.352427,0.351168,0.349911,0.348657,0.347405,0.346155,0.344907,0.343661,0.342417,0.341176,0.339936,0.338699,0.337464,0.336232,0.335001,0.333773,0.332547,0.331323,0.330101,0.328881,0.327664,0.326448,0.325235,0.324024,0.322815,0.321609,0.320404,0.319202,0.318002,0.316804,0.315609,0.314415,0.313224,0.312034,0.310847,0.309663,0.308480,0.307300,0.306121,0.304945,0.303771,0.302599,0.301430,0.300262,0.299097,0.297934,0.296773,0.295615,0.294458,0.293304,0.292152,0.291002,0.289854,0.288708,0.287565,0.286423,0.285284,0.284147"
1.0MgCl2,"987.000000,991.171717,995.343434,999.515152,1003.686869,1007.858586,1012.030303,1016.202020,1020.373737,1024.545455,1028.717172,1032.888889,1037.060606,1041.232323,1045.404040,1049.575758,1053.747475,1057.919192,1062.090909,1066.262626,1070.434343,1074.606061,1078.777778,1082.949495,1087.121212,1091.292929,1095.464646,1099.636364,1103.808081,1107.979798,1112.151515,1116.323232,1120.494949,1124.666667,1128.838384,1133.010101,1137.181818,1141.353535,1145.525253,1149.696970,1153.868687,1158.040404,1162.212121,1166.383838,1170.555556,1174.727273,1178.898990,1183.070707,1187.242424,1191.414141,1195.585859,1199.757576,1203.929293,1208.101010,1212.272727,1216.444444,1220.616162,1224.787879,1228.959596,1233.131313,1237.303030,1241.474747,1245.646465,1249.818182,1253.989899,1258.161616,1262.333333,1266.505051,1270.676768,1274.848485,1279.020202,1283.191919,1287.363636,1291.535354,1295.707071,1299.878788,1304.050505,1308.222222,1312.393939,1316.565657,1320.737374,1324.909091,1329.080808,1333.252525,1337.424242,1341.595960,1345.767677,1349.939394,1354.111111,1358.282828,1362.454545,1366.626263,1370.797980,1374.969697,1379.141414,1383.313131,1387.484848,1391.656566,1395.828283,1400.000000","0.517711,0.517342,0.516973,0.516604,0.516235,0.515866,0.515496,0.515127,0.514758,0.514389,0.514020,0.513651,0.513281,0.512912,0.512543,0.512174,0.511805,0.511435,0.511066,0.510697,0.510328,0.509959,0.509590,0.509220,0.508851,0.508482,0.508113,0.507744,0.507375,0.507005,0.506636,0.506267,0.505898,0.505529,0.505159,0.504790,0.504421,0.504052,0.503683,0.503314,0.502944,0.502575,0.502206,0.501837,0.501468,0.501098,0.500729,0.500360,0.499991,0.499622,0.499253,0.498883,0.498514,0.498145,0.497776,0.497407,0.497038,0.496668,0.496299,0.495930,0.495561,0.495192,0.494822,0.494453,0.494084,0.493715,0.493346,0.492977,0.492607,0.492238,0.491869,0.491500,0.491131,0.490762,0.490392,0.490023,0.489654,0.489285,0.488916,0.488546,0.488177,0.487808,0.487439,0.487070,0.486701,0.486331,0.485962,0.485593,0.485224,0.484855,0.484485,0.484116,0.483747,0.483378,0.483009,0.482640,0.482270,0.481901,0.481532,0.481163"
1.0CaCl2,"1045.000000,1047.575758,1050.151515,1052.727273,1055.303030,1057.878788,1060.454545,1063.030303,1065.606061,1068.181818,1070.757576,1073.333333,1075.909091,1078.484848,1081.060606,1083.636364,1086.212121,1088.787879,1091.363636,1093.939394,1096.515152,1099.090909,1101.666667,1104.242424,1106.818182,1109.393939,1111.969697,1114.545455,1117.121212,1119.696970,1122.272727,1124.848485,1127.424242,1130.000000,1132.575758,1135.151515,1137.727273,1140.303030,1142.878788,1145.454545,1148.030303,1150.606061,1153.181818,1155.757576,1158.333333,1160.909091,1163.484848,1166.060606,1168.636364,1171.212121,1173.787879,1176.363636,1178.939394,1181.515152,1184.090909,1186.666667,1189.242424,1191.818182,1194.393939,1196.969697,1199.545455,1202.121212,1204.696970,1207.272727,1209.848485,1212.424242,1215.000000,1217.575758,1220.151515,1222.727273,1225.303030,1227.878788,1230.454545,1233.030303,1235.606061,1238.181818,1240.757576,1243.333333,1245.909091,1248.484848,1251.060606,1253.636364,1256.212121,1258.787879,1261.363636,1263.939394,1266.515152,1269.090909,1271.666667,1274.242424,1276.818182,1279.393939,1281.969697,1284.545455,1287.121212,1289.696970,1292.272727,1294.848485,1297.424242,1300.000000","0.630925,0.630596,0.630267,0.629938,0.629608,0.629279,0.628950,0.628621,0.628291,0.627962,0.627633,0.627304,0.626974,0.626645,0.626316,0.625987,0.625658,0.625328,0.624999,0.624670,0.624341,0.624011,0.623682,0.623353,0.623024,0.622694,0.622365,0.622036,0.621707,0.621378,0.621048,0.620719,0.620390,0.620061,0.619731,0.619402,0.619073,0.618744,0.618414,0.618085,0.617756,0.617427,0.617098,0.616768,0.616439,0.616110,0.615781,0.615451,0.615122,0.614793,0.614464,0.614134,0.613805,0.613476,0.613147,0.612818,0.612488,0.612159,0.611830,0.611501,0.611171,0.610842,0.610513,0.610184,0.609854,0.609525,0.609196,0.608867,0.608538,0.608208,0.607879,0.607550,0.607221,0.606891,0.606562,0.606233,0.605904,0.605574,0.605245,0.604916,0.604587,0.604258,0.603928,0.603599,0.603270,0.602941,0.602611,0.602282,0.601953,0.601624,0.601294,0.600965,0.600636,0.600307,0.599978,0.599648,0.599319,0.598990,0.598661,0.598331"
1.0SrCl2,"1146.000000,1147.555556,1149.111111,1150.666667,1152.222222,1153.777778,1155.333333,1156.888889,1158.444444,1160.000000,1161.555556,1163.111111,1164.666667,1166.222222,1167.777778,1169.333333,1170.888889,1172.444444,1174.000000,1175.555556,1177.111111,1178.666667,1180.222222,1181.777778,1183.333333,1184.888889,1186.444444,1188.000000,1189.555556,1191.111111,1192.666667,1194.222222,1195.777778,1197.333333,1198.888889,1200.444444,1202.000000,1203.555556,1205.111111,1206.666667,1208.222222,1209.777778,1211.333333,1212.888889,1214.444444,1216.000000,1217.555556,1219.111111,1220.666667,1222.222222,1223.777778,1225.333333,1226.888889,1228.444444,1230.000000,1231.555556,1233.111111,1234.666667,1236.222222,1237.777778,1239.333333,1240.888889,1242.444444,1244.000000,1245.555556,1247.111111,1248.666667,1250.222222,1251.777778,1253.333333,1254.888889,1256.444444,1258.000000,1259.555556,1261.111111,1262.666667,1264.222222,1265.777778,1267.333333,1268.888889,1270.444444,1272.000000,1273.555556,1275.111111,1276.666667,1278.222222,1279.777778,1281.333333,1282.888889,1284.444444,1286.000000,1287.555556,1289.111111,1290.666667,1292.222222,1293.777778,1295.333333,1296.888889,1298.444444,1300.000000","0.515182,0.515012,0.514843,0.514673,0.514503,0.514333,0.514163,0.513994,0.513824,0.513654,0.513484,0.513314,0.513144,0.512975,0.512805,0.512635,0.512465,0.512295,0.512126,0.511956,0.511786,0.511616,0.511446,0.511276,0.511107,0.510937,0.510767,0.510597,0.510427,0.510257,0.510088,0.509918,0.509748,0.509578,0.509408,0.509239,0.509069,0.508899,0.508729,0.508559,0.508389,0.508220,0.508050,0.507880,0.507710,0.507540,0.507371,0.507201,0.507031,0.506861,0.506691,0.506521,0.506352,0.506182,0.506012,0.505842,0.505672,0.505503,0.505333,0.505163,0.504993,0.504823,0.504653,0.504484,0.504314,0.504144,0.503974,0.503804,0.503634,0.503465,0.503295,0.503125,0.502955,0.502785,0.502616,0.502446,0.502276,0.502106,0.501936,0.501766,0.501597,0.501427,0.501257,0.501087,0.500917,0.500748,0.500578,0.500408,0.500238,0.500068,0.499898,0.499729,0.499559,0.499389,0.499219,0.499049,0.498879,0.498710,0.498540,0.498370"
0.6LiF-0.4NaF,"930.000000,932.727273,935.454545,938.181818,940.909091,943.636364,946.363636,949.090909,951.818182,954.545455,957.272727,960.000000,962.727273,965.454545,968.181818,970.909091,973.636364,976.363636,979.090909,981.818182,984.545455,987.272727,990.000000,992.727273,995.454545,998.181818,1000.909091,1003.636364,1006.363636,1009.090909,1011.818182,1014.545455,1017.272727,1020.000000,1022.727273,1025.454545,1028.181818,1030.909091,1033.636364,1036.363636,1039.090909,1041.818182,1044.545455,1047.272727,1050.000000,1052.727273,1055.454545,1058.181818,1060.909091,1063.636364,1066.363636,1069.090909,1071.818182,1074.545455,1077.272727,1080.000000,1082.727273,1085.454545,1088.181818,1090.909091,1093.636364,1096.363636,1099.090909,1101.818182,1104.545455,1107.272727,1110.000000,1112.727273,1115.454545,1118.181818,1120.909091,1123.636364,1126.363636,1129.090909,1131.818182,1134.545455,1137.272727,1140.000000,1142.727273,1145.454545,1148.181818,1150.909091,1153.636364,1156.363636,1159.090909,1161.818182,1164.545455,1167.272727,1170.000000,1172.727273,1175.454545,1178.181818,1180.909091,1183.636364,1186.363636,1189.090909,1191.818182,1194.545455,1197.272727,1200.000000","0.824771,0.823228,0.821687,0.820148,0.818610,0.817073,0.815537,0.814003,0.812471,0.810940,0.809410,0.807881,0.806354,0.804828,0.803304,0.801781,0.800260,0.798740,0.797221,0.795703,0.794187,0.792673,0.791160,0.789648,0.788137,0.786628,0.785121,0.783614,0.782109,0.780606,0.779104,0.777603,0.776104,0.774606,0.773109,0.771614,0.770120,0.768628,0.767137,0.765647,0.764159,0.762672,0.761187,0.759702,0.758220,0.756738,0.755259,0.753780,0.752303,0.750827,0.749353,0.747880,0.746408,0.744938,0.743469,0.742002,0.740535,0.739071,0.737607,0.736146,0.734685,0.733226,0.731768,0.730312,0.728857,0.727403,0.725951,0.724500,0.723051,0.721603,0.720156,0.718711,0.717267,0.715825,0.714383,0.712944,0.711505,0.710068,0.708633,0.707199,0.705766,0.704335,0.702904,0.701476,0.700049,0.698623,0.697198,0.695775,0.694354,0.692933,0.691514,0.690097,0.688681,0.687266,0.685853,0.684441,0.683030,0.681621,0.680213,0.678807"
