r (A),g(r)_weighted_U-Cl,g(r)_weighted_U-U,g(r)_weighted_K-U,g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_Cl-Cl,S_i_U-Cl,S_i_K-Cl,Average_SCL,lambda_BC
0.16675660483341673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.17072700018659331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.1746973955397699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.1786677908929465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.18263818624612307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.18660858159929966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.19057897695247625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.19454937230565283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.19851976765882942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.202490163012006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.2064605583651826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.21043095371835918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.21440134907153577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.21837174442471236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.22234213977788897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.22631253513106556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.23028293048424214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.23425332583741873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.23822372119059532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.2421941165437719,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.2461645118969485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.25013490725012505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.25410530260330166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.2580756979564783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.26204609330965484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.26601648866283145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.269986884016008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.2739572793691846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.2779276747223612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.2818980700755378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.28586846542871436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.289838860781891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.29380925613506753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.29777965148824415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3017500468414207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3057204421945973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3096908375477739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3136612329009505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.31763162825412705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.32160202360730367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3255724189604803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.32954281431365684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.33351320966683345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.33748360502001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.34145400037318663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3454243957263632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3493947910795398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.35336518643271636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.357335581785893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.36130597713906953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.36527637249224615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3692467678454227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3732171631985993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3771875585517759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3811579539049525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3851283492581291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.38909874461130567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.3930691399644823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.39703953531765884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.40100993067083546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.404980326024012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.40895072137718863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.4129211167303652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.4168915120835418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.42086190743671836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.424832302789895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.42880269814307154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.43277309349624815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.4367434888494247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.4407138842026013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.44468427955577794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.4486546749089545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.4526250702621311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.45659546561530767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.4605658609684843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.46453625632166085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.46850665167483746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.472477047028014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.47644744238119063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.4804178377343672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.4843882330875438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.48835862844072037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.492329023793897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.49629941914707354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5002698145002501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5042402098534268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5082106052066033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5121810005597799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5161513959129566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5201217912661331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5240921866193097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5280625819724862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5320329773256629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5360033726788395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.539973768032016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5439441633851926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5479145587383693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5518849540915458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5558553494447224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5598257447978989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5637961401510756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5677665355042522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5717369308574287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5757073262106054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.579677721563782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5836481169169585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5876185122701351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5915889076233117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5955593029764883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.5995296983296649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6035000936828414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6074704890360181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6114408843891946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6154112797423712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6193816750955478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6233520704487244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.627322465801901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6312928611550775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6352632565082541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6392336518614308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6432040472146073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6471744425677839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6511448379209606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6551152332741371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6590856286273137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6630560239804902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6670264193336669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6709968146868435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.67496721004002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6789376053931966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6829080007463733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6868783960995498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6908487914527264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6948191868059029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.6987895821590796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7027599775122562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7067303728654327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7107007682186094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.714671163571786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7186415589249625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7226119542781391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7265823496313157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7305527449844923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7345231403376689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7384935356908454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7424639310440221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7464343263971986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7504047217503752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7543751171035518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7583455124567284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.762315907809905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7662863031630816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7702566985162582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7742270938694348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7781974892226113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7821678845757879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7861382799289646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7901086752821411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7940790706353177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.7980494659884942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8020198613416709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8059902566948475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.809960652048024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8139310474012006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8179014427543773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8218718381075538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8258422334607304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.829812628813907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8337830241670836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8377534195202602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8417238148734367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8456942102266134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.84966460557979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8536350009329665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8576053962861431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8615757916393197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8655461869924963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8695165823456729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8734869776988494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8774573730520261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8814277684052026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8853981637583792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8893685591115559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.8933389544647324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.897309349817909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9012797451710856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9052501405242622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9092205358774388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9131909312306153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9171613265837919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9211317219369686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9251021172901451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9290725126433217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9330429079964982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9370133033496749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9409836987028515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.944954094056028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9489244894092046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9528948847623813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9568652801155578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9608356754687344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.964806070821911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9687764661750876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9727468615282642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9767172568814407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9806876522346174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.984658047587794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9886284429409705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9925988382941471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
0.9965692336473237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0005396290005002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0045100243536769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0084804197068535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.01245081506003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0164212104132067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0203916057663833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0243620011195598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0283323964727364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0323027918259131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0362731871790896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0402435825322662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0442139778854427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0481843732386193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.052154768591796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0561251639449725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0600955592981491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0640659546513258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
1.0680363500045023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.109364228327787,0
