r (A),g(r)_weighted_Be-Be,g(r)_weighted_Be-F,g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Li-Li,g(r)_weighted_Th-F,S_i_Be-F,S_i_Li-F,S_i_Th-F,Average_SCL,SCL_BC
0.2981635735867934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3011452093226613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3041268450585292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3071084807943972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3100901165302651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3130717522661331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.316053388002001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3190350237378689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3220166594737368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3249982952096048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3279799309454727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3309615666813407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3339432024172086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3369248381530765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3399064738889445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3428881096248124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3458697453606804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3488513810965483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3518330168324162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3548146525682841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3577962883041521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.36077792404002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.363759559775888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3667411955117559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3697228312476238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3727044669834917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3756861027193597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3786677384552276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3816493741910955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3846310099269635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3876126456628314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3905942813986994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3935759171345673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3965575528704352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.3995391886063031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4025208243421711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.405502460078039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.408484095813907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4114657315497749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4144473672856428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4174290030215107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4204106387573787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4233922744932466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4263739102291146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4293555459649825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4323371817008504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4353188174367184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4383004531725863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4412820889084543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4442637246443222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4472453603801901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.450226996116058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.453208631851926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4561902675877939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4591719033236618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4621535390595297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4651351747953977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4681168105312656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4710984462671336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4740800820030015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4770617177388694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4800433534747374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4830249892106053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4860066249464733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4889882606823412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.4919698964182091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.494951532154077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.497933167889945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.500914803625813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5038964393616808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5068780750975488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5098597108334167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5128413465692847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5158229823051526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5188046180410205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5217862537768885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5247678895127564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5277495252486244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5307311609844922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5337127967203602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5366944324562282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5396760681920961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.542657703927964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5456393396638319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5486209753996999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5516026111355679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5545842468714357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5575658826073037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5605475183431716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5635291540790396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5665107898149074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5694924255507754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5724740612866434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5754556970225113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5784373327583793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5814189684942471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5844006042301151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.587382239965983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.590363875701851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5933455114377189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5963271471735868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.5993087829094548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6022904186453227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6052720543811906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6082536901170585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6112353258529265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6142169615887945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6171985973246623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6201802330605303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6231618687963982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6261435045322662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6291251402681342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.632106776004002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.63508841173987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6380700474757379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6410516832116059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6440333189474737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6470149546833417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6499965904192097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6529782261550776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6559598618909455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6589414976268134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6619231333626814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6649047690985493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6678864048344173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6708680405702852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6738496763061531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6768313120420211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.679812947777889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6827945835137569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6857762192496248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6887578549854928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6917394907213608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6947211264572286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.6977027621930966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.7006843979289645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.7036660336648325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.7066476694007003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.7096293051365683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.7126109408724363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.7155925766083042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.7185742123441722,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.72155584808004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.724537483815908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
0.727519119551776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0305468802933997,0
